sub_id	entry	kind	page_start	page_end
10804473-1	4473	sublemma	627	627
10804473-2	4473	sublemma	627	627
10804473-3	4473	sublemma	627	627
10804473-4	4473	sublemma	627	627
10804473-5	4473	sublemma	627	627
10804474-0	4474	head	627	627
10804474-1	4474	sublemma	627	628
10804475-0	4475	head	628	628
10804475-1	4475	sublemma	628	628
10804475-2	4475	sublemma	628	628
10804475-3	4475	sublemma	628	628
10804476-0	4476	head	628	628
10804476-1	4476	sublemma	628	628
10804477-0	4477	head	628	628
10804477-1	4477	sublemma	628	628
10804477-2	4477	sublemma	628	628
10804478-0	4478	head	628	628
10804478-1	4478	sublemma	628	628
10804478-2	4478	sublemma	628	628
10804479-0	4479	head	628	628
10804479-1	4479	sublemma	628	628
10804480-0	4480	head	628	628
10804480-1	4480	sublemma	628	628
10804481-0	4481	head	628	628
10804481-1	4481	sublemma	628	628
10804482-0	4482	head	628	628
10804482-1	4482	sublemma	628	628
10804483-0	4483	head	628	628
10804483-1	4483	sublemma	628	628
10804483-2	4483	sublemma	628	628
10804483-3	4483	sublemma	628	628
10804483-4	4483	sublemma	628	628
10804483-5	4483	sublemma	628	629
10804483-6	4483	sublemma	629	629
10804483-7	4483	sublemma	629	629
10804483-8	4483	sublemma	629	629
10804483-9	4483	sublemma	629	629
10804483-10	4483	sublemma	629	629
10804483-11	4483	sublemma	629	629
10804483-12	4483	sublemma	629	629
10804483-13	4483	sublemma	629	629
10804483-14	4483	sublemma	629	629
10804483-15	4483	sublemma	629	629
10804484-0	4484	head	629	629
10804484-1	4484	sublemma	629	629
10804485-0	4485	head	629	629
10804485-1	4485	sublemma	629	629
10804485-2	4485	sublemma	629	629
10804485-3	4485	sublemma	629	629
10804486-0	4486	head	629	629
10804486-1	4486	sublemma	629	629
10804486-2	4486	sublemma	629	630
10804486-3	4486	sublemma	630	630
10804486-4	4486	sublemma	630	630
10804486-5	4486	sublemma	630	630
10804487-0	4487	head	630	630
10804487-1	4487	sublemma	630	630
10804488-0	4488	head	630	630
10804488-1	4488	sublemma	630	630
10804489-0	4489	head	630	630
10804489-1	4489	sublemma	630	630
10804489-2	4489	sublemma	630	630
10804490-0	4490	head	630	630
10804490-1	4490	sublemma	630	630
10804490-2	4490	sublemma	630	630
10804490-3	4490	sublemma	630	630
10804490-4	4490	sublemma	630	630
10804491-0	4491	head	630	630
10804491-1	4491	sublemma	630	630
10804492-0	4492	head	630	630
10804492-1	4492	sublemma	630	630
10804492-2	4492	sublemma	630	630
10804492-3	4492	sublemma	630	630
10804492-4	4492	sublemma	630	630
10804493-0	4493	head	630	630
10804493-1	4493	sublemma	630	630
10804494-0	4494	head	630	630
10804494-1	4494	sublemma	630	630
10804495-0	4495	head	630	630
10804495-1	4495	sublemma	630	630
10804496-0	4496	head	631	631
10804496-1	4496	sublemma	631	631
10804497-0	4497	head	631	631
10804497-1	4497	sublemma	631	631
10804497-2	4497	sublemma	631	631
10804497-3	4497	sublemma	631	631
10804498-0	4498	head	631	631
10804498-1	4498	sublemma	631	631
10804499-0	4499	head	631	631
10804499-1	4499	sublemma	631	631
10804500-0	4500	head	631	631
10804500-1	4500	sublemma	631	631
10804501-0	4501	head	631	631
10804501-1	4501	sublemma	631	631
10804501-2	4501	sublemma	631	631
10804501-3	4501	sublemma	631	631
10804501-4	4501	sublemma	631	631
10804502-0	4502	head	631	631
10804502-1	4502	sublemma	631	631
10804503-0	4503	head	631	631
10804503-1	4503	sublemma	631	631
10804504-0	4504	head	631	631
10804504-1	4504	sublemma	631	631
10804504-2	4504	sublemma	631	632
10804505-0	4505	head	632	632
10804505-1	4505	sublemma	632	632
10804505-2	4505	sublemma	632	632
10804505-3	4505	sublemma	632	632
10804505-4	4505	sublemma	632	632
10804506-0	4506	head	632	632
10804506-1	4506	sublemma	632	632
10804506-2	4506	sublemma	632	632
10804506-3	4506	sublemma	632	632
10804506-4	4506	sublemma	632	632
10804506-5	4506	sublemma	632	632
10804506-6	4506	sublemma	632	632
10804506-7	4506	sublemma	632	632
10804506-8	4506	sublemma	632	632
10804507-0	4507	head	632	633
10804507-1	4507	sublemma	633	633
10804507-2	4507	sublemma	633	633
10804508-0	4508	head	633	633
10804508-1	4508	sublemma	633	633
10804508-2	4508	sublemma	633	633
10804509-0	4509	head	633	633
10804509-1	4509	sublemma	633	633
10804509-2	4509	sublemma	633	633
10804510-0	4510	head	633	633
10804510-1	4510	sublemma	633	633
10804510-2	4510	sublemma	633	633
10804511-0	4511	head	633	633
10804511-1	4511	sublemma	633	633
10804512-0	4512	head	633	633
10804512-1	4512	sublemma	633	633
10804513-0	4513	head	633	633
10804513-1	4513	sublemma	633	633
10804514-0	4514	head	633	633
10804514-1	4514	sublemma	633	633
10804515-0	4515	head	633	633
10804515-1	4515	sublemma	633	633
10804516-0	4516	head	633	633
10804517-0	4517	head	633	633
10804517-1	4517	sublemma	633	634
10804518-0	4518	head	634	634
10804518-1	4518	sublemma	634	634
10804518-2	4518	sublemma	634	634
10804518-3	4518	sublemma	634	634
10804519-0	4519	head	634	634
10804519-1	4519	sublemma	634	634
10804519-2	4519	sublemma	634	634
10804520-0	4520	head	634	634
10804520-1	4520	sublemma	634	634
10804520-2	4520	sublemma	634	634
10804520-3	4520	sublemma	634	634
10804520-4	4520	sublemma	634	634
10804520-5	4520	sublemma	634	634
10804521-0	4521	head	634	634
10804521-1	4521	sublemma	634	634
10804521-2	4521	sublemma	634	634
10804522-0	4522	head	634	634
10804522-1	4522	sublemma	634	634
10804523-0	4523	head	634	634
10804523-1	4523	sublemma	634	634
10804524-0	4524	head	634	634
10804524-1	4524	sublemma	634	634
10804524-2	4524	sublemma	634	634
10804524-3	4524	sublemma	634	635
10804524-4	4524	sublemma	635	635
10804524-5	4524	sublemma	635	635
10804524-6	4524	sublemma	635	635
10804525-0	4525	head	635	635
10804525-1	4525	sublemma	635	635
10804526-0	4526	head	635	635
10804526-1	4526	sublemma	635	635
10804527-0	4527	head	635	635
10804527-1	4527	sublemma	635	635
10804527-2	4527	sublemma	635	635
10804527-3	4527	sublemma	635	635
10804527-4	4527	sublemma	635	635
10804528-0	4528	head	635	635
10804528-1	4528	sublemma	635	635
10804529-0	4529	head	635	635
10804529-1	4529	sublemma	635	635
10804530-0	4530	head	635	635
10804530-1	4530	sublemma	635	635
10804531-0	4531	head	635	635
10804531-1	4531	sublemma	635	635
10804532-0	4532	head	635	635
10804532-1	4532	sublemma	635	635
10804533-0	4533	head	635	635
10804533-1	4533	sublemma	635	636
10804533-2	4533	sublemma	636	636
10804534-0	4534	head	636	636
10804534-1	4534	sublemma	636	636
10804535-0	4535	head	636	636
10804535-1	4535	sublemma	636	636
10804536-0	4536	head	636	636
10804536-1	4536	sublemma	636	636
10804537-0	4537	head	636	636
10804537-1	4537	sublemma	636	636
10804538-0	4538	head	636	636
10804538-1	4538	sublemma	636	636
10804538-2	4538	sublemma	636	636
10804539-0	4539	head	636	636
10804539-1	4539	sublemma	636	636
10804539-2	4539	sublemma	636	636
10804540-0	4540	head	636	636
10804540-1	4540	sublemma	636	636
10804541-0	4541	head	636	636
10804541-1	4541	sublemma	636	636
10804541-2	4541	sublemma	636	636
10804541-3	4541	sublemma	636	636
10804541-4	4541	sublemma	636	636
10804542-0	4542	head	636	636
10804542-1	4542	sublemma	636	636
10804542-2	4542	sublemma	636	636
10804542-3	4542	sublemma	636	636
10804543-0	4543	head	636	636
10804543-1	4543	sublemma	636	637
10804543-2	4543	sublemma	637	637
10804544-0	4544	head	637	637
10804544-1	4544	sublemma	637	637
10804544-2	4544	sublemma	637	637
10804545-0	4545	head	637	637
10804545-1	4545	sublemma	637	637
10804545-2	4545	sublemma	637	637
10804546-0	4546	head	637	637
10804546-1	4546	sublemma	637	637
10804547-0	4547	head	637	637
10804548-0	4548	head	637	637
10804548-1	4548	sublemma	637	637
10804549-0	4549	head	637	637
10804549-1	4549	sublemma	637	637
10804549-2	4549	sublemma	637	637
10804550-0	4550	head	637	637
10804550-1	4550	sublemma	637	637
10804550-2	4550	sublemma	637	637
10804550-3	4550	sublemma	637	638
10804551-0	4551	head	638	638
10804551-1	4551	sublemma	638	638
10804551-2	4551	sublemma	638	638
10804552-0	4552	head	638	638
10804552-1	4552	sublemma	638	638
10804553-0	4553	head	638	638
10804553-1	4553	sublemma	638	638
10804554-0	4554	head	638	638
10804554-1	4554	sublemma	638	638
10804555-0	4555	head	638	638
10804555-1	4555	sublemma	638	638
10804555-2	4555	sublemma	638	638
10804556-0	4556	head	638	638
10804556-1	4556	sublemma	638	638
10804557-0	4557	head	638	638
10804557-1	4557	sublemma	638	638
10804558-0	4558	head	638	638
10804558-1	4558	sublemma	638	638
10804559-0	4559	head	638	638
10804559-1	4559	sublemma	638	638
10804560-0	4560	head	638	638
10804560-1	4560	sublemma	638	638
10804560-2	4560	sublemma	638	638
10804560-3	4560	sublemma	638	638
10804561-0	4561	head	638	638
10804561-1	4561	sublemma	638	638
10804562-0	4562	head	638	638
10804562-1	4562	sublemma	638	639
10804562-2	4562	sublemma	639	639
10804563-0	4563	head	639	639
10804563-1	4563	sublemma	639	639
10804563-2	4563	sublemma	639	639
10804563-3	4563	sublemma	639	639
10804563-4	4563	sublemma	639	639
10804563-5	4563	sublemma	639	639
10804563-6	4563	sublemma	639	639
10804563-7	4563	sublemma	639	639
10804563-8	4563	sublemma	639	639
10804563-9	4563	sublemma	639	639
10804563-10	4563	sublemma	639	639
10804563-11	4563	sublemma	639	639
10804563-12	4563	sublemma	639	639
10804563-13	4563	sublemma	639	639
10804563-14	4563	sublemma	639	639
10804563-15	4563	sublemma	639	639
10804563-16	4563	sublemma	639	639
10804563-17	4563	sublemma	639	639
10804563-18	4563	sublemma	639	639
10804563-19	4563	sublemma	639	639
10804563-20	4563	sublemma	639	639
10804563-21	4563	sublemma	639	639
10804563-22	4563	sublemma	639	639
10804563-23	4563	sublemma	639	639
10804563-24	4563	sublemma	639	639
10804563-25	4563	sublemma	639	640
10804563-26	4563	sublemma	640	640
10804563-27	4563	sublemma	640	640
10804563-28	4563	sublemma	640	640
10804563-29	4563	sublemma	640	640
10804563-30	4563	sublemma	640	640
10804563-31	4563	sublemma	640	640
10804563-32	4563	sublemma	640	640
10804563-33	4563	sublemma	640	640
10804563-34	4563	sublemma	640	640
10804563-35	4563	sublemma	640	640
10804563-36	4563	sublemma	640	640
10804563-37	4563	sublemma	640	640
10804563-38	4563	sublemma	640	640
10804563-39	4563	sublemma	640	640
10804563-40	4563	sublemma	640	640
10804563-41	4563	sublemma	640	640
10804563-42	4563	sublemma	640	640
10804563-43	4563	sublemma	640	640
10804563-44	4563	sublemma	640	640
10804563-45	4563	sublemma	640	640
10804563-46	4563	sublemma	640	640
10804563-47	4563	sublemma	640	640
10804563-48	4563	sublemma	640	640
10804563-49	4563	sublemma	640	640
10804563-50	4563	sublemma	640	640
10804563-51	4563	sublemma	640	640
10804563-52	4563	sublemma	640	640
10804563-53	4563	sublemma	640	640
10804563-54	4563	sublemma	640	640
10804563-55	4563	sublemma	640	640
10804563-56	4563	sublemma	640	640
10804563-57	4563	sublemma	640	641
10804563-58	4563	sublemma	641	641
10804563-59	4563	sublemma	641	641
10804563-60	4563	sublemma	641	641
10804563-61	4563	sublemma	641	641
10804563-62	4563	sublemma	641	641
10804563-63	4563	sublemma	641	641
10804564-0	4564	head	641	641
10804564-1	4564	sublemma	641	641
10804565-0	4565	head	641	641
10804565-1	4565	sublemma	641	641
10804566-0	4566	head	641	641
10804566-1	4566	sublemma	641	641
10804567-0	4567	head	641	641
10804567-1	4567	sublemma	641	641
10804568-0	4568	head	641	641
10804568-1	4568	sublemma	641	641
10804568-2	4568	sublemma	641	641
10804569-0	4569	head	641	641
10804569-1	4569	sublemma	641	641
10804570-0	4570	head	641	641
10804570-1	4570	sublemma	641	641
10804571-0	4571	head	641	641
10804571-1	4571	sublemma	641	641
10804572-0	4572	head	641	641
10804572-1	4572	sublemma	641	642
10804572-2	4572	sublemma	642	642
10804573-0	4573	head	642	642
10804573-1	4573	sublemma	642	642
10804573-2	4573	sublemma	642	642
10804574-0	4574	head	642	642
10804574-1	4574	sublemma	642	642
10804575-0	4575	head	642	642
10804575-1	4575	sublemma	642	642
10804576-0	4576	head	642	642
10804576-1	4576	sublemma	642	642
10804576-2	4576	sublemma	642	642
10804577-0	4577	head	642	642
10804577-1	4577	sublemma	642	642
10804577-2	4577	sublemma	642	642
10804578-0	4578	head	642	642
10804578-1	4578	sublemma	642	642
10804579-0	4579	head	642	642
10804579-1	4579	sublemma	642	642
10804579-2	4579	sublemma	642	642
10804580-0	4580	head	642	642
10804580-1	4580	sublemma	642	642
10804580-2	4580	sublemma	642	643
10804580-3	4580	sublemma	643	643
10804581-0	4581	head	643	643
10804581-1	4581	sublemma	643	643
10804582-0	4582	head	643	643
10804582-1	4582	sublemma	643	643
10804582-2	4582	sublemma	643	643
10804583-0	4583	head	643	643
10804583-1	4583	sublemma	643	643
10804583-2	4583	sublemma	643	643
10804584-0	4584	head	643	643
10804584-1	4584	sublemma	643	643
10804585-0	4585	head	643	643
10804585-1	4585	sublemma	643	643
10804585-2	4585	sublemma	643	643
10804585-3	4585	sublemma	643	643
10804585-4	4585	sublemma	643	643
10804585-5	4585	sublemma	643	643
10804586-0	4586	head	643	643
10804586-1	4586	sublemma	643	643
10804586-2	4586	sublemma	643	643
10804587-0	4587	head	643	643
10804587-1	4587	sublemma	643	643
10804588-0	4588	head	643	643
10804588-1	4588	sublemma	643	643
10804589-0	4589	head	643	643
10804589-1	4589	sublemma	643	644
10804590-0	4590	head	644	644
10804590-1	4590	sublemma	644	644
10804591-0	4591	head	644	644
10804591-1	4591	sublemma	644	644
10804591-2	4591	sublemma	644	644
10804591-3	4591	sublemma	644	644
10804592-0	4592	head	644	644
10804592-1	4592	sublemma	644	644
10804592-2	4592	sublemma	644	644
10804593-0	4593	head	644	644
10804593-1	4593	sublemma	644	644
10804594-0	4594	head	644	644
10804594-1	4594	sublemma	644	644
10804595-0	4595	head	644	644
10804595-1	4595	sublemma	644	644
10804595-2	4595	sublemma	644	644
10804596-0	4596	head	644	644
10804596-1	4596	sublemma	644	644
10804596-2	4596	sublemma	644	644
10804596-3	4596	sublemma	644	644
10804596-4	4596	sublemma	644	645
10804596-5	4596	sublemma	645	645
10804596-6	4596	sublemma	645	645
10804596-7	4596	sublemma	645	645
10804596-8	4596	sublemma	645	645
10804597-0	4597	head	645	645
10804597-1	4597	sublemma	645	645
10804598-0	4598	head	645	645
10804598-1	4598	sublemma	645	645
10804599-0	4599	head	645	645
10804599-1	4599	sublemma	645	645
10804600-0	4600	head	645	645
10804600-1	4600	sublemma	645	645
10804600-2	4600	sublemma	645	645
10804600-3	4600	sublemma	645	645
10804600-4	4600	sublemma	645	645
10804601-0	4601	head	645	645
10804601-1	4601	sublemma	645	645
10804602-0	4602	head	645	645
10804602-1	4602	sublemma	645	645
10804603-0	4603	head	645	645
10804603-1	4603	sublemma	645	645
10804604-0	4604	head	645	645
10804604-1	4604	sublemma	645	646
10804605-0	4605	head	646	646
10804605-1	4605	sublemma	646	646
10804606-0	4606	head	646	646
10804606-1	4606	sublemma	646	646
10804607-0	4607	head	646	646
10804607-1	4607	sublemma	646	646
10804608-0	4608	head	646	646
10804608-1	4608	sublemma	646	646
10804608-2	4608	sublemma	646	646
10804608-3	4608	sublemma	646	646
10804608-4	4608	sublemma	646	646
10804609-0	4609	head	646	646
10804609-1	4609	sublemma	646	646
10804610-0	4610	head	646	646
10804610-1	4610	sublemma	646	646
10804611-0	4611	head	646	646
10804611-1	4611	sublemma	646	646
10804611-2	4611	sublemma	646	646
10804611-3	4611	sublemma	646	646
10804611-4	4611	sublemma	646	646
10804611-5	4611	sublemma	646	646
10804611-6	4611	sublemma	646	646
10804611-7	4611	sublemma	646	646
10804611-8	4611	sublemma	646	646
10804611-9	4611	sublemma	646	646
10804611-10	4611	sublemma	646	646
10804611-11	4611	sublemma	646	646
10804612-0	4612	head	646	646
10804612-1	4612	sublemma	646	646
10804613-0	4613	head	646	646
10804613-1	4613	sublemma	646	646
10804614-0	4614	head	646	646
10804614-1	4614	sublemma	646	646
10804614-2	4614	sublemma	646	647
10804615-0	4615	head	647	647
10804615-1	4615	sublemma	647	647
10804616-0	4616	head	647	647
10804616-1	4616	sublemma	647	647
10804617-0	4617	head	647	647
10804617-1	4617	sublemma	647	647
10804618-0	4618	head	647	647
10804618-1	4618	sublemma	647	647
10804618-2	4618	sublemma	647	647
10804618-3	4618	sublemma	647	647
10804618-4	4618	sublemma	647	647
10804618-5	4618	sublemma	647	647
10804618-6	4618	sublemma	647	647
10804618-7	4618	sublemma	647	647
10804618-8	4618	sublemma	647	647
10804618-9	4618	sublemma	647	647
10804619-0	4619	head	647	647
10804619-1	4619	sublemma	647	647
10804619-2	4619	sublemma	647	647
10804619-3	4619	sublemma	647	647
10804620-0	4620	head	647	647
10804620-1	4620	sublemma	647	647
10804621-0	4621	head	647	647
10804621-1	4621	sublemma	647	647
10804621-2	4621	sublemma	647	647
10804622-0	4622	head	647	647
10804622-1	4622	sublemma	647	647
10804623-0	4623	head	648	648
10804623-1	4623	sublemma	648	648
10804624-0	4624	head	648	648
10804624-1	4624	sublemma	648	648
10804625-0	4625	head	648	648
10804625-1	4625	sublemma	648	648
10804626-0	4626	head	648	648
10804626-1	4626	sublemma	648	648
10804626-2	4626	sublemma	648	648
10804627-0	4627	head	648	648
10804627-1	4627	sublemma	648	648
10804627-2	4627	sublemma	648	648
10804628-0	4628	head	648	648
10804628-1	4628	sublemma	648	648
10804628-2	4628	sublemma	648	648
10804628-3	4628	sublemma	648	648
10804628-4	4628	sublemma	648	648
10804628-5	4628	sublemma	648	648
10804628-6	4628	sublemma	648	648
10804628-7	4628	sublemma	648	648
10804629-0	4629	head	648	648
10804629-1	4629	sublemma	648	648
10804630-0	4630	head	648	648
10804630-1	4630	sublemma	648	648
10804630-2	4630	sublemma	648	648
10804630-3	4630	sublemma	648	649
10804630-4	4630	sublemma	649	649
10804630-5	4630	sublemma	649	649
10804630-6	4630	sublemma	649	649
10804630-7	4630	sublemma	649	649
10804630-8	4630	sublemma	649	649
10804630-9	4630	sublemma	649	649
10804631-0	4631	head	649	649
10804631-1	4631	sublemma	649	649
10804632-0	4632	head	649	649
10804632-1	4632	sublemma	649	649
10804633-0	4633	head	649	649
10804633-1	4633	sublemma	649	649
10804633-2	4633	sublemma	649	649
10804633-3	4633	sublemma	649	649
10804633-4	4633	sublemma	649	649
10804634-0	4634	head	649	649
10804634-1	4634	sublemma	649	649
10804634-2	4634	sublemma	649	649
10804635-0	4635	head	649	649
10804635-1	4635	sublemma	649	649
10804636-0	4636	head	649	649
10804636-1	4636	sublemma	649	649
10804637-0	4637	head	649	649
10804637-1	4637	sublemma	649	649
10804638-0	4638	head	649	649
10804638-1	4638	sublemma	649	649
10804638-2	4638	sublemma	649	649
10804639-0	4639	head	650	650
10804639-1	4639	sublemma	650	650
10804640-0	4640	head	650	650
10804640-1	4640	sublemma	650	650
10804641-0	4641	head	650	650
10804641-1	4641	sublemma	650	650
10804641-2	4641	sublemma	650	650
10804642-0	4642	head	650	650
10804642-1	4642	sublemma	650	650
10804642-2	4642	sublemma	650	650
10804643-0	4643	head	650	650
10804643-1	4643	sublemma	650	650
10804644-0	4644	head	650	650
10804644-1	4644	sublemma	650	650
10804645-0	4645	head	650	650
10804645-1	4645	sublemma	650	650
10804646-0	4646	head	650	650
10804646-1	4646	sublemma	650	650
10804646-2	4646	sublemma	650	650
10804646-3	4646	sublemma	650	650
10804647-0	4647	head	650	650
10804648-0	4648	head	650	650
10804648-1	4648	sublemma	650	650
10804648-2	4648	sublemma	650	650
10804648-3	4648	sublemma	650	650
10804648-4	4648	sublemma	650	651
10804648-5	4648	sublemma	651	651
10804648-6	4648	sublemma	651	651
10804648-7	4648	sublemma	651	651
10804648-8	4648	sublemma	651	651
10804648-9	4648	sublemma	651	651
10804648-10	4648	sublemma	651	651
10804649-0	4649	head	651	651
10804649-1	4649	sublemma	651	651
10804650-0	4650	head	651	651
10804650-1	4650	sublemma	651	651
10804651-0	4651	head	651	651
10804651-1	4651	sublemma	651	651
